Literature,Specimen ID,Country,Specimen Type,Specimen Age (days),Rebar Present,UPV Device Brand & Model,Transducer Diameter (mm),Transducer Frequency (kHz),Standard,Test Type,No. Tests,"Average Velocity, Vp (m/s)",Compression Specimen,Height (mm),Width/Diameter (mm),Max Aggregate Size (mm),W/C Ratio,Strength Class,"Design Strength, fck (MPa)","fc,core (MPa)","fc,ref (MPa)","fc,cyl (MPa)",Notes,
"Sabbağ & Uyanik, (2017)",D_6,Turkey,Cube - Laboratory,28,FALSE,,,200,,Direct,9,4323,Cube,150.0,150.0,,,,,41.27,41.27,34.25,Includes S-wave results.,
"Sabbağ & Uyanik, (2017)",D10_6,Turkey,Cube - Laboratory,28,TRUE,,,200,,Direct,9,4348,Cube,150.0,150.0,,,,,39.27,39.27,32.59,Includes S-wave results.,
"Sabbağ & Uyanik, (2017)",D14_6,Turkey,Cube - Laboratory,28,TRUE,,,200,,Direct,9,4322,Cube,150.0,150.0,,,,,39.24,39.24,32.57,Includes S-wave results.,
"Sabbağ & Uyanik, (2017)",D20_6,Turkey,Cube - Laboratory,28,TRUE,,,200,,Direct,9,4291,Cube,150.0,150.0,,,,,38.29,38.29,31.78,Includes S-wave results.,
"Sabbağ & Uyanik, (2017)",D_7,Turkey,Cube - Laboratory,90,FALSE,,,200,,Direct,1,3391,Cube,150.0,150.0,,,,,4.60,4.60,3.82,Includes S-wave results.,
"Sabbağ & Uyanik, (2017)",D10_7,Turkey,Cube - Laboratory,90,TRUE,,,200,,Direct,1,3750,Cube,150.0,150.0,,,,,5.10,5.10,4.23,Includes S-wave results.,
"Sabbağ & Uyanik, (2017)",D14_7,Turkey,Cube - Laboratory,90,TRUE,,,200,,Direct,1,3727,Cube,150.0,150.0,,,,,5.30,5.30,4.40,Includes S-wave results.,
"Sabbağ & Uyanik, (2017)",D20_7,Turkey,Cube - Laboratory,90,TRUE,,,200,,Direct,1,3372,Cube,150.0,150.0,,,,,5.50,5.50,4.57,Includes S-wave results.,
"Sabbağ & Uyanik, (2017)",D_8,Turkey,Cube - Laboratory,90,FALSE,,,200,,Direct,1,4959,Cube,150.0,150.0,,,,,64.30,64.30,53.37,Includes S-wave results.,
"Sabbağ & Uyanik, (2017)",D10_8,Turkey,Cube - Laboratory,90,TRUE,,,200,,Direct,1,5001,Cube,150.0,150.0,,,,,63.50,63.50,52.71,Includes S-wave results.,
"Sabbağ & Uyanik, (2017)",D14_8,Turkey,Cube - Laboratory,90,TRUE,,,200,,Direct,1,5042,Cube,150.0,150.0,,,,,65.80,65.80,54.70,Includes S-wave results.,
"Sabbağ & Uyanik, (2017)",D20_8,Turkey,Cube - Laboratory,90,TRUE,,,200,,Direct,1,4959,Cube,150.0,150.0,,,,,70.00,70.00,58.90,Includes S-wave results.,
"Sabbağ & Uyanik, (2017)",D_9,Turkey,Cube - Laboratory,90,FALSE,,,200,,Direct,9,4509,Cube,150.0,150.0,,,,,43.06,43.06,35.74,Includes S-wave results.,
"Sabbağ & Uyanik, (2017)",D10_9,Turkey,Cube - Laboratory,90,TRUE,,,200,,Direct,9,4570,Cube,150.0,150.0,,,,,42.83,42.83,35.55,Includes S-wave results.,
"Sabbağ & Uyanik, (2017)",D14_9,Turkey,Cube - Laboratory,90,TRUE,,,200,,Direct,9,4577,Cube,150.0,150.0,,,,,42.02,42.02,34.88,Includes S-wave results.,
"Sabbağ & Uyanik, (2017)",D20_9,Turkey,Cube - Laboratory,90,TRUE,,,200,,Direct,9,4495,Cube,150.0,150.0,,,,,41.51,41.51,34.45,Includes S-wave results.,
Kurtulus et al. (2018),S_W1,Turkey,Cube - Laboratory,7,FALSE,DT Quist-120t,,54,ASTM C597 (2009),Direct,1,3975,Cube,150.0,150.0,20,0.38,42.5R,43,34.53,34.53,28.66,Cubes cast with C35 concrete (CEM I 42.5 R grade).,
Kurtulus et al. (2018),S_W2,Turkey,Cube - Laboratory,14,FALSE,DT Quist-120t,,54,ASTM C597 (2009),Direct,1,4280,Cube,150.0,150.0,20,0.38,42.5R,43,38.80,38.80,32.20,Cubes cast with C35 concrete (CEM I 42.5 R grade).,
Kurtulus et al. (2018),S_W3,Turkey,Cube - Laboratory,21,FALSE,DT Quist-120t,,54,ASTM C597 (2009),Direct,1,4402,Cube,150.0,150.0,20,0.38,42.5R,43,42.47,42.47,35.25,Cubes cast with C35 concrete (CEM I 42.5 R grade).,
Kurtulus et al. (2018),S_W4,Turkey,Cube - Laboratory,28,FALSE,DT Quist-120t,,54,ASTM C597 (2009),Direct,1,4596,Cube,150.0,150.0,20,0.38,42.5R,43,44.40,44.40,36.85,Cubes cast with C35 concrete (CEM I 42.5 R grade).,
Kurtulus et al. (2018),S_W5,Turkey,Cube - Laboratory,35,FALSE,DT Quist-120t,,54,ASTM C597 (2009),Direct,1,4690,Cube,150.0,150.0,20,0.38,42.5R,43,45.47,45.47,37.74,Cubes cast with C35 concrete (CEM I 42.5 R grade).,
Kurtulus et al. (2018),S_W6,Turkey,Cube - Laboratory,42,FALSE,DT Quist-120t,,54,ASTM C597 (2009),Direct,1,4673,Cube,150.0,150.0,20,0.38,42.5R,43,45.80,45.80,38.01,Cubes cast with C35 concrete (CEM I 42.5 R grade).,
Kurtulus et al. (2018),S_W7,Turkey,Cube - Laboratory,49,FALSE,DT Quist-120t,,54,ASTM C597 (2009),Direct,1,4734,Cube,150.0,150.0,20,0.38,42.5R,43,45.87,45.87,38.07,Cubes cast with C35 concrete (CEM I 42.5 R grade).,
Kurtulus et al. (2018),S_W8,Turkey,Cube - Laboratory,56,FALSE,DT Quist-120t,,54,ASTM C597 (2009),Direct,1,4717,Cube,150.0,150.0,20,0.38,42.5R,43,46.53,46.53,38.62,Cubes cast with C35 concrete (CEM I 42.5 R grade).,
Kurtulus et al. (2018),S_W9,Turkey,Cube - Laboratory,63,FALSE,DT Quist-120t,,54,ASTM C597 (2009),Direct,1,4790,Cube,150.0,150.0,20,0.38,42.5R,43,45.67,45.67,37.90,Cubes cast with C35 concrete (CEM I 42.5 R grade).,
Kurtulus et al. (2018),S_W10,Turkey,Cube - Laboratory,70,FALSE,DT Quist-120t,,54,ASTM C597 (2009),Direct,1,4688,Cube,150.0,150.0,20,0.38,42.5R,43,46.53,46.53,38.62,Cubes cast with C35 concrete (CEM I 42.5 R grade).,
Kurtulus et al. (2018),S_W11,Turkey,Cube - Laboratory,77,FALSE,DT Quist-120t,,54,ASTM C597 (2009),Direct,1,4725,Cube,150.0,150.0,20,0.38,42.5R,43,46.00,46.00,38.18,Cubes cast with C35 concrete (CEM I 42.5 R grade).,
Kurtulus et al. (2018),S_W12,Turkey,Cube - Laboratory,84,FALSE,DT Quist-120t,,54,ASTM C597 (2009),Direct,1,4745,Cube,150.0,150.0,20,0.38,42.5R,43,46.53,46.53,38.62,Cubes cast with C35 concrete (CEM I 42.5 R grade).,
Pal (2018),C15_0.6_1,India,Cube - Laboratory,28,FALSE,PUNDIT,,,,Direct,,3590,Cube,150.0,150.0,20,0.60,M15,15,20.88,20.88,17.33,Includes S-wave results.,
Pal (2018),C15_0.6_2,India,Cube - Laboratory,28,FALSE,PUNDIT,,,,Direct,,3630,Cube,150.0,150.0,20,0.60,M15,15,22.00,22.00,18.26,Includes S-wave results.,
Pal (2018),C15_0.6_3,India,Cube - Laboratory,28,FALSE,PUNDIT,,,,Direct,,3610,Cube,150.0,150.0,20,0.60,M15,15,21.33,21.33,17.70,Includes S-wave results.,
Pal (2018),C15_0.58_1,India,Cube - Laboratory,28,FALSE,PUNDIT,,,,Direct,,3640,Cube,150.0,150.0,20,0.58,M15,15,22.44,22.44,18.63,Includes S-wave results.,
Pal (2018),C15_0.58_2,India,Cube - Laboratory,28,FALSE,PUNDIT,,,,Direct,,3610,Cube,150.0,150.0,20,0.58,M15,15,21.77,21.77,18.07,Includes S-wave results.,
Pal (2018),C15_0.58_3,India,Cube - Laboratory,28,FALSE,PUNDIT,,,,Direct,,3620,Cube,150.0,150.0,20,0.58,M15,15,21.44,21.44,17.80,Includes S-wave results.,
Pal (2018),C15_0.55_1,India,Cube - Laboratory,28,FALSE,PUNDIT,,,,Direct,,3630,Cube,150.0,150.0,20,0.55,M15,15,22.22,22.22,18.44,Includes S-wave results.,
Pal (2018),C15_0.55_2,India,Cube - Laboratory,28,FALSE,PUNDIT,,,,Direct,,3640,Cube,150.0,150.0,20,0.55,M15,15,21.55,21.55,17.89,Includes S-wave results.,
Pal (2018),C15_0.55_3,India,Cube - Laboratory,28,FALSE,PUNDIT,,,,Direct,,3630,Cube,150.0,150.0,20,0.55,M15,15,21.77,21.77,18.07,Includes S-wave results.,
Pal (2018),C20_0.51_1,India,Cube - Laboratory,28,FALSE,PUNDIT,,,,Direct,,3860,Cube,150.0,150.0,20,0.51,M20,20,28.00,28.00,23.24,Includes S-wave results.,
Pal (2018),C20_0.51_2,India,Cube - Laboratory,28,FALSE,PUNDIT,,,,Direct,,3830,Cube,150.0,150.0,20,0.51,M20,20,26.66,26.66,22.13,Includes S-wave results.,
Pal (2018),C20_0.51_3,India,Cube - Laboratory,28,FALSE,PUNDIT,,,,Direct,,3840,Cube,150.0,150.0,20,0.51,M20,20,27.77,27.77,23.05,Includes S-wave results.,
Pal (2018),C20_0.48_1,India,Cube - Laboratory,28,FALSE,PUNDIT,,,,Direct,,3890,Cube,150.0,150.0,20,0.48,M20,20,28.44,28.44,23.61,Includes S-wave results.,
Pal (2018),C20_0.48_2,India,Cube - Laboratory,28,FALSE,PUNDIT,,,,Direct,,3840,Cube,150.0,150.0,20,0.48,M20,20,27.33,27.33,22.68,Includes S-wave results.,
Pal (2018),C20_0.48_3,India,Cube - Laboratory,28,FALSE,PUNDIT,,,,Direct,,3880,Cube,150.0,150.0,20,0.48,M20,20,28.22,28.22,23.42,Includes S-wave results.,
Pal (2018),C20_0.47_1,India,Cube - Laboratory,28,FALSE,PUNDIT,,,,Direct,,3840,Cube,150.0,150.0,20,0.47,M20,20,27.11,27.11,22.50,Includes S-wave results.,
Pal (2018),C20_0.47_2,India,Cube - Laboratory,28,FALSE,PUNDIT,,,,Direct,,3870,Cube,150.0,150.0,20,0.47,M20,20,28.88,28.88,23.97,Includes S-wave results.,
Pal (2018),C20_0.47_3,India,Cube - Laboratory,28,FALSE,PUNDIT,,,,Direct,,3850,Cube,150.0,150.0,20,0.47,M20,20,27.77,27.77,23.05,Includes S-wave results.,
Pal (2018),C25_0.49_1,India,Cube - Laboratory,28,FALSE,PUNDIT,,,,Direct,,4030,Cube,150.0,150.0,20,0.49,M25,25,31.77,31.77,26.37,Includes S-wave results.,
Pal (2018),C25_0.49_2,India,Cube - Laboratory,28,FALSE,PUNDIT,,,,Direct,,4020,Cube,150.0,150.0,20,0.49,M25,25,31.33,31.33,26.00,Includes S-wave results.,
Pal (2018),C25_0.49_3,India,Cube - Laboratory,28,FALSE,PUNDIT,,,,Direct,,3990,Cube,150.0,150.0,20,0.49,M25,25,30.22,30.22,25.08,Includes S-wave results.,
Pal (2018),C25_0.47_1,India,Cube - Laboratory,28,FALSE,PUNDIT,,,,Direct,,4070,Cube,150.0,150.0,20,0.47,M25,25,33.55,33.55,27.85,Includes S-wave results.,
Pal (2018),C25_0.47_2,India,Cube - Laboratory,28,FALSE,PUNDIT,,,,Direct,,4030,Cube,150.0,150.0,20,0.47,M25,25,32.00,32.00,26.56,Includes S-wave results.,
Pal (2018),C25_0.47_3,India,Cube - Laboratory,28,FALSE,PUNDIT,,,,Direct,,4070,Cube,150.0,150.0,20,0.47,M25,25,32.88,32.88,27.29,Includes S-wave results.,
Pal (2018),C25_0.46_1,India,Cube - Laboratory,28,FALSE,PUNDIT,,,,Direct,,3990,Cube,150.0,150.0,20,0.46,M25,25,30.66,30.66,25.45,Includes S-wave results.,
Pal (2018),C25_0.46_2,India,Cube - Laboratory,28,FALSE,PUNDIT,,,,Direct,,4000,Cube,150.0,150.0,20,0.46,M25,25,31.11,31.11,25.82,Includes S-wave results.,
Pal (2018),C25_0.46_3,India,Cube - Laboratory,28,FALSE,PUNDIT,,,,Direct,,4090,Cube,150.0,150.0,20,0.46,M25,25,34.44,34.44,28.59,Includes S-wave results.,
Pal (2018),C30_0.45_1,India,Cube - Laboratory,28,FALSE,PUNDIT,,,,Direct,,4090,Cube,150.0,150.0,20,0.45,M30,30,38.22,38.22,31.72,Includes S-wave results.,
Pal (2018),C30_0.45_2,India,Cube - Laboratory,28,FALSE,PUNDIT,,,,Direct,,4140,Cube,150.0,150.0,20,0.45,M30,30,39.77,39.77,33.01,Includes S-wave results.,
Pal (2018),C30_0.45_3,India,Cube - Laboratory,28,FALSE,PUNDIT,,,,Direct,,4100,Cube,150.0,150.0,20,0.45,M30,30,39.11,39.11,32.46,Includes S-wave results.,
Pal (2018),C30_0.44_1,India,Cube - Laboratory,28,FALSE,PUNDIT,,,,Direct,,4160,Cube,150.0,150.0,20,0.44,M30,30,40.66,40.66,33.75,Includes S-wave results.,
Pal (2018),C30_0.44_2,India,Cube - Laboratory,28,FALSE,PUNDIT,,,,Direct,,4130,Cube,150.0,150.0,20,0.44,M30,30,41.33,41.33,34.30,Includes S-wave results.,
Pal (2018),C30_0.44_3,India,Cube - Laboratory,28,FALSE,PUNDIT,,,,Direct,,4140,Cube,150.0,150.0,20,0.44,M30,30,39.77,39.77,33.01,Includes S-wave results.,
Pal (2018),C30_0.43_1,India,Cube - Laboratory,28,FALSE,PUNDIT,,,,Direct,,4190,Cube,150.0,150.0,20,0.43,M30,30,42.66,42.66,35.41,Includes S-wave results.,
Pal (2018),C30_0.43_2,India,Cube - Laboratory,28,FALSE,PUNDIT,,,,Direct,,4130,Cube,150.0,150.0,20,0.43,M30,30,41.77,41.77,34.67,Includes S-wave results.,
Pal (2018),C30_0.43_3,India,Cube - Laboratory,28,FALSE,PUNDIT,,,,Direct,,4150,Cube,150.0,150.0,20,0.43,M30,30,42.22,42.22,35.04,Includes S-wave results.,
Pal (2018),C35_0.44_1,India,Cube - Laboratory,28,FALSE,PUNDIT,,,,Direct,,4290,Cube,150.0,150.0,20,0.44,M35,35,45.11,45.11,37.44,Includes S-wave results.,
Pal (2018),C35_0.44_2,India,Cube - Laboratory,28,FALSE,PUNDIT,,,,Direct,,4260,Cube,150.0,150.0,20,0.44,M35,35,44.00,44.00,36.52,Includes S-wave results.,
Pal (2018),C35_0.44_3,India,Cube - Laboratory,28,FALSE,PUNDIT,,,,Direct,,4270,Cube,150.0,150.0,20,0.44,M35,35,44.88,44.88,37.25,Includes S-wave results.,
Pal (2018),C35_0.42_1,India,Cube - Laboratory,28,FALSE,PUNDIT,,,,Direct,,4260,Cube,150.0,150.0,20,0.42,M35,35,45.11,45.11,37.44,Includes S-wave results.,
Pal (2018),C35_0.42_2,India,Cube - Laboratory,28,FALSE,PUNDIT,,,,Direct,,4230,Cube,150.0,150.0,20,0.42,M35,35,43.77,43.77,36.33,Includes S-wave results.,
Pal (2018),C35_0.42_3,India,Cube - Laboratory,28,FALSE,PUNDIT,,,,Direct,,4240,Cube,150.0,150.0,20,0.42,M35,35,43.55,43.55,36.15,Includes S-wave results.,
Pal (2018),C35_0.41_1,India,Cube - Laboratory,28,FALSE,PUNDIT,,,,Direct,,4210,Cube,150.0,150.0,20,0.41,M35,35,43.11,43.11,35.78,Includes S-wave results.,
Pal (2018),C35_0.41_2,India,Cube - Laboratory,28,FALSE,PUNDIT,,,,Direct,,4240,Cube,150.0,150.0,20,0.41,M35,35,44.88,44.88,37.25,Includes S-wave results.,
Pal (2018),C35_0.41_3,India,Cube - Laboratory,28,FALSE,PUNDIT,,,,Direct,,4260,Cube,150.0,150.0,20,0.41,M35,35,44.44,44.44,36.89,Includes S-wave results.,
Ali & Kakpure (2019),M7_1,India,Cube - Laboratory,7,FALSE,,50,54,IS 13311: Part 1 (1992),Direct,1,4120,Cube,150.0,150.0,20,0.45,M30,30,19.40,19.40,16.10,,
Ali & Kakpure (2019),M7_2,India,Cube - Laboratory,7,FALSE,,50,54,IS 13311: Part 1 (1992),Direct,1,4160,Cube,150.0,150.0,20,0.45,M30,30,19.80,19.80,16.43,,
Ali & Kakpure (2019),M7_3,India,Cube - Laboratory,7,FALSE,,50,54,IS 13311: Part 1 (1992),Direct,1,4160,Cube,150.0,150.0,20,0.45,M30,30,20.00,20.00,16.60,,
Ali & Kakpure (2019),M7_4,India,Cube - Laboratory,7,FALSE,,50,54,IS 13311: Part 1 (1992),Direct,1,4120,Cube,150.0,150.0,20,0.45,M30,30,20.10,20.10,16.68,,
Ali & Kakpure (2019),M7_5,India,Cube - Laboratory,7,FALSE,,50,54,IS 13311: Part 1 (1992),Direct,1,4130,Cube,150.0,150.0,20,0.45,M30,30,20.70,20.70,17.18,,
Ali & Kakpure (2019),M7_6,India,Cube - Laboratory,7,FALSE,,50,54,IS 13311: Part 1 (1992),Direct,1,4160,Cube,150.0,150.0,20,0.45,M30,30,20.80,20.80,17.26,,
Ali & Kakpure (2019),M7_7,India,Cube - Laboratory,7,FALSE,,50,54,IS 13311: Part 1 (1992),Direct,1,4100,Cube,150.0,150.0,20,0.45,M30,30,20.80,20.80,17.26,,
Ali & Kakpure (2019),M7_8,India,Cube - Laboratory,7,FALSE,,50,54,IS 13311: Part 1 (1992),Direct,1,4150,Cube,150.0,150.0,20,0.45,M30,30,22.10,22.10,18.34,,
Ali & Kakpure (2019),M7_9,India,Cube - Laboratory,7,FALSE,,50,54,IS 13311: Part 1 (1992),Direct,1,4160,Cube,150.0,150.0,20,0.45,M30,30,23.30,23.30,19.34,,
Ali & Kakpure (2019),M14_1,India,Cube - Laboratory,14,FALSE,,50,54,IS 13311: Part 1 (1992),Direct,1,4230,Cube,150.0,150.0,20,0.45,M30,30,23.90,23.90,19.84,,
Ali & Kakpure (2019),M14_2,India,Cube - Laboratory,14,FALSE,,50,54,IS 13311: Part 1 (1992),Direct,1,4270,Cube,150.0,150.0,20,0.45,M30,30,26.80,26.80,22.24,,
Ali & Kakpure (2019),M14_3,India,Cube - Laboratory,14,FALSE,,50,54,IS 13311: Part 1 (1992),Direct,1,4270,Cube,150.0,150.0,20,0.45,M30,30,27.10,27.10,22.49,,
Ali & Kakpure (2019),M14_4,India,Cube - Laboratory,14,FALSE,,50,54,IS 13311: Part 1 (1992),Direct,1,4250,Cube,150.0,150.0,20,0.45,M30,30,27.70,27.70,22.99,,
Ali & Kakpure (2019),M14_5,India,Cube - Laboratory,14,FALSE,,50,54,IS 13311: Part 1 (1992),Direct,1,4230,Cube,150.0,150.0,20,0.45,M30,30,28.30,28.30,23.49,,
Ali & Kakpure (2019),M14_6,India,Cube - Laboratory,14,FALSE,,50,54,IS 13311: Part 1 (1992),Direct,1,4200,Cube,150.0,150.0,20,0.45,M30,30,28.60,28.60,23.74,,
Ali & Kakpure (2019),M14_7,India,Cube - Laboratory,14,FALSE,,50,54,IS 13311: Part 1 (1992),Direct,1,4230,Cube,150.0,150.0,20,0.45,M30,30,28.80,28.80,23.90,,
Ali & Kakpure (2019),M14_8,India,Cube - Laboratory,14,FALSE,,50,54,IS 13311: Part 1 (1992),Direct,1,4020,Cube,150.0,150.0,20,0.45,M30,30,31.30,31.30,25.98,,
Ali & Kakpure (2019),M14_9,India,Cube - Laboratory,14,FALSE,,50,54,IS 13311: Part 1 (1992),Direct,1,4270,Cube,150.0,150.0,20,0.45,M30,30,31.90,31.90,26.48,,
Ali & Kakpure (2019),M28_1,India,Cube - Laboratory,28,FALSE,,50,54,IS 13311: Part 1 (1992),Direct,1,4380,Cube,150.0,150.0,20,0.45,M30,30,28.00,28.00,23.24,,
Ali & Kakpure (2019),M28_2,India,Cube - Laboratory,28,FALSE,,50,54,IS 13311: Part 1 (1992),Direct,1,4330,Cube,150.0,150.0,20,0.45,M30,30,29.90,29.90,24.82,,
Ali & Kakpure (2019),M28_3,India,Cube - Laboratory,28,FALSE,,50,54,IS 13311: Part 1 (1992),Direct,1,4270,Cube,150.0,150.0,20,0.45,M30,30,32.20,32.20,26.73,,
Ali & Kakpure (2019),M28_4,India,Cube - Laboratory,28,FALSE,,50,54,IS 13311: Part 1 (1992),Direct,1,4350,Cube,150.0,150.0,20,0.45,M30,30,32.30,32.30,26.81,,
Ali & Kakpure (2019),M28_5,India,Cube - Laboratory,28,FALSE,,50,54,IS 13311: Part 1 (1992),Direct,1,4360,Cube,150.0,150.0,20,0.45,M30,30,32.40,32.40,26.89,,
Ali & Kakpure (2019),M28_6,India,Cube - Laboratory,28,FALSE,,50,54,IS 13311: Part 1 (1992),Direct,1,4350,Cube,150.0,150.0,20,0.45,M30,30,35.00,35.00,29.05,,
Ali & Kakpure (2019),M28_7,India,Cube - Laboratory,28,FALSE,,50,54,IS 13311: Part 1 (1992),Direct,1,4370,Cube,150.0,150.0,20,0.45,M30,30,36.20,36.20,30.05,,
Ali & Kakpure (2019),M28_8,India,Cube - Laboratory,28,FALSE,,50,54,IS 13311: Part 1 (1992),Direct,1,4370,Cube,150.0,150.0,20,0.45,M30,30,36.80,36.80,30.54,,
Ali & Kakpure (2019),M28_9,India,Cube - Laboratory,28,FALSE,,50,54,IS 13311: Part 1 (1992),Direct,1,4370,Cube,150.0,150.0,20,0.45,M30,30,39.40,39.40,32.70,,
Chandak & Kumavat (2019),LC_1,India,Cube - Laboratory,7,FALSE,,,,,Direct,,2220,Cube,150.0,150.0,20,0.50,,,19.80,19.80,16.43,,
Chandak & Kumavat (2019),LC_2,India,Cube - Laboratory,7,FALSE,,,,,Direct,,2560,Cube,150.0,150.0,20,0.50,,,20.90,20.90,17.35,,
Chandak & Kumavat (2019),LC_3,India,Cube - Laboratory,7,FALSE,,,,,Direct,,2340,Cube,150.0,150.0,20,0.50,,,19.40,19.40,16.10,,
Chandak & Kumavat (2019),LC_4,India,Cube - Laboratory,14,FALSE,,,,,Direct,,3780,Cube,150.0,150.0,20,0.50,,,25.40,25.40,21.08,,
Chandak & Kumavat (2019),LC_5,India,Cube - Laboratory,14,FALSE,,,,,Direct,,2860,Cube,150.0,150.0,20,0.50,,,25.50,25.50,21.17,,
Chandak & Kumavat (2019),LC_6,India,Cube - Laboratory,14,FALSE,,,,,Direct,,3870,Cube,150.0,150.0,20,0.50,,,23.10,23.10,19.17,,
Chandak & Kumavat (2019),LC_7,India,Cube - Laboratory,28,FALSE,,,,,Direct,,4388,Cube,150.0,150.0,20,0.50,,,37.20,37.20,30.88,,
Chandak & Kumavat (2019),LC_8,India,Cube - Laboratory,28,FALSE,,,,,Direct,,3856,Cube,150.0,150.0,20,0.50,,,30.60,30.60,25.40,,
Chandak & Kumavat (2019),LC_9,India,Cube - Laboratory,28,FALSE,,,,,Direct,,4300,Cube,150.0,150.0,20,0.50,,,34.50,34.50,28.64,,
Chandak & Kumavat (2019),ISC_1,India,Element - In-situ,7305,TRUE,,,,,Direct,,3598,Core,141.8,73.5,,,,,17.44,16.45,13.66,,
Chandak & Kumavat (2019),ISC_2,India,Element - In-situ,7305,TRUE,,,,,Direct,,3074,Core,146.0,73.6,,,,,30.61,28.88,23.97,,
Chandak & Kumavat (2019),ISC_3,India,Element - In-situ,7305,TRUE,,,,,Direct,,2834,Core,142.8,73.6,,,,,18.71,17.65,14.65,,
Chandak & Kumavat (2019),ISC_4,India,Element - In-situ,7305,TRUE,,,,,Direct,,2060,Core,90.5,73.4,,,,,10.07,8.79,7.29,,
Chandak & Kumavat (2019),ISC_5,India,Element - In-situ,7305,TRUE,,,,,Direct,,3401,Core,144.3,73.5,,,,,21.98,20.74,17.21,,
Chandak & Kumavat (2019),ISC_6,India,Element - In-situ,10958,TRUE,,,,,Direct,,2777,Core,,72.5,,,,,14.63,14.63,12.14,The reported compressive strength has been converted to equivalent cube strength - normalized against standard 150x150x150 mm cube.,
Chandak & Kumavat (2019),ISC_7,India,Element - In-situ,10958,TRUE,,,,,Direct,,2516,Core,,72.5,,,,,9.37,9.37,7.78,The reported compressive strength has been converted to equivalent cube strength - normalized against standard 150x150x150 mm cube.,
Chandak & Kumavat (2019),ISC_8,India,Element - In-situ,10958,TRUE,,,,,Direct,,2655,Core,,72.5,,,,,11.30,11.30,9.38,The reported compressive strength has been converted to equivalent cube strength - normalized against standard 150x150x150 mm cube.,
Chandak & Kumavat (2019),ISC_9,India,Element - In-situ,10958,TRUE,,,,,Direct,,2277,Core,,72.5,,,,,12.48,12.48,10.36,The reported compressive strength has been converted to equivalent cube strength - normalized against standard 150x150x150 mm cube.,
Chitti et al. (2019),M2_B1_1,USA,Cylinder - Laboratory,28,FALSE,PROCEQ PUNDIT 200,50,,ASTM C597 (2016),Direct,1,4926,Cylinder,200.0,100.0,19,,,55,59.80,57.91,57.91,,
Chitti et al. (2019),M2_B1_2,USA,Cylinder - Laboratory,28,FALSE,PROCEQ PUNDIT 200,50,,ASTM C597 (2016),Direct,1,4975,Cylinder,200.0,100.0,19,,,55,58.90,57.04,57.04,,
Chitti et al. (2019),M2_B1_3,USA,Cylinder - Laboratory,28,FALSE,PROCEQ PUNDIT 200,50,,ASTM C597 (2016),Direct,1,4975,Cylinder,200.0,100.0,19,,,55,63.10,61.11,61.11,,
Chitti et al. (2019),M2_B1_4,USA,Cylinder - Laboratory,28,FALSE,PROCEQ PUNDIT 200,50,,ASTM C597 (2016),Direct,1,4927,Cylinder,200.0,100.0,19,,,55,60.30,58.40,58.40,,
Chitti et al. (2019),M2_B1_5,USA,Cylinder - Laboratory,28,FALSE,PROCEQ PUNDIT 200,50,,ASTM C597 (2016),Direct,1,4926,Cylinder,200.0,100.0,19,,,55,60.50,58.59,58.59,,
Chitti et al. (2019),M2_B1_6,USA,Cylinder - Laboratory,28,FALSE,PROCEQ PUNDIT 200,50,,ASTM C597 (2016),Direct,1,4976,Cylinder,200.0,100.0,19,,,55,57.10,55.30,55.30,,
Chitti et al. (2019),M2_B1_7,USA,Cylinder - Laboratory,28,FALSE,PROCEQ PUNDIT 200,50,,ASTM C597 (2016),Direct,1,4939,Cylinder,200.0,100.0,19,,,55,59.20,57.33,57.33,,
Chitti et al. (2019),M2_B1_8,USA,Cylinder - Laboratory,28,FALSE,PROCEQ PUNDIT 200,50,,ASTM C597 (2016),Direct,1,4939,Cylinder,200.0,100.0,19,,,55,61.80,59.85,59.85,,
Chitti et al. (2019),M2_B1_9,USA,Cylinder - Laboratory,28,FALSE,PROCEQ PUNDIT 200,50,,ASTM C597 (2016),Direct,1,4951,Cylinder,200.0,100.0,19,,,55,60.70,58.78,58.78,,
Chitti et al. (2019),M2_B2_1,USA,Cylinder - Laboratory,28,FALSE,PROCEQ PUNDIT 200,50,,ASTM C597 (2016),Direct,1,4950,Cylinder,200.0,100.0,19,,,55,63.80,61.79,61.79,,
Chitti et al. (2019),M2_B2_2,USA,Cylinder - Laboratory,28,FALSE,PROCEQ PUNDIT 200,50,,ASTM C597 (2016),Direct,1,4927,Cylinder,200.0,100.0,19,,,55,62.30,60.33,60.33,,
Chitti et al. (2019),M2_B2_3,USA,Cylinder - Laboratory,28,FALSE,PROCEQ PUNDIT 200,50,,ASTM C597 (2016),Direct,1,4951,Cylinder,200.0,100.0,19,,,55,32.40,31.38,31.38,,
Chitti et al. (2019),M2_B2_4,USA,Cylinder - Laboratory,28,FALSE,PROCEQ PUNDIT 200,50,,ASTM C597 (2016),Direct,1,4903,Cylinder,200.0,100.0,19,,,55,31.20,30.21,30.21,,
Chitti et al. (2019),M2_B2_5,USA,Cylinder - Laboratory,28,FALSE,PROCEQ PUNDIT 200,50,,ASTM C597 (2016),Direct,1,4988,Cylinder,200.0,100.0,19,,,55,64.20,62.17,62.17,,
Chitti et al. (2019),M2_B2_6,USA,Cylinder - Laboratory,28,FALSE,PROCEQ PUNDIT 200,50,,ASTM C597 (2016),Direct,1,4951,Cylinder,200.0,100.0,19,,,55,57.90,56.07,56.07,,
